id,product_id,color,size,stock,price,note
14906,7453,Đen,L,86,315281,
14907,7454,Trắng,L,33,57973,
14908,7454,Trắng,L,39,56763,
14909,7455,Đen,L,41,152151,
14910,7455,Trắng,L,126,153944,
14911,7456,Trắng,M,48,445812,
14912,7456,Trắng,M,47,454516,
14913,7457,Đen,L,37,102945,
14914,7457,Trắng,M,141,104140,
14915,7458,Đen,M,93,125313,
14916,7458,Trắng,L,146,129537,
14917,7459,Trắng,L,140,182535,
14918,7459,Đen,L,60,190625,
14919,7460,Trắng,L,72,250549,
14920,7460,Đen,L,33,248531,
14921,7461,Đen,M,94,312425,
14922,7461,Đen,L,42,314570,
14923,7462,Đen,L,134,50242,
14924,7462,Đen,L,95,62276,
14925,7463,Trắng,M,31,147410,
14926,7463,Đen,L,129,145245,
14927,7464,Đen,M,34,454434,
14928,7464,Trắng,L,90,449791,
14929,7465,Đen,M,29,105706,
14930,7465,Trắng,M,63,99601,
14931,7466,Trắng,L,112,121146,
14932,7466,Trắng,L,132,117983,
14933,7467,Đen,L,39,193135,
14934,7467,Trắng,L,141,180841,
14935,7468,Đen,M,52,256168,
14936,7468,Đen,L,70,255253,
14937,7469,Đen,L,121,305755,
14938,7469,Đen,L,91,306433,
14939,7470,Đen,M,124,51331,
14940,7470,Đen,L,33,64400,
14941,7471,Đen,M,99,153760,
14942,7471,Đen,M,117,158081,
14943,7472,Đen,M,40,455162,
14944,7472,Đen,M,21,457426,
14945,7473,Đen,L,81,98358,
14946,7473,Đen,M,97,102835,
14947,7474,Trắng,L,149,120165,
14948,7474,Đen,L,149,120814,
14949,7475,Trắng,M,39,186244,
14950,7475,Trắng,M,66,191596,
14951,7476,Đen,L,99,247683,
14952,7476,Đen,M,105,249737,
14953,7477,Đen,L,99,306716,
14954,7477,Đen,M,111,315363,
14955,7478,Đen,L,145,53657,
14956,7478,Trắng,M,57,58729,
14957,7479,Trắng,M,97,156075,
14958,7479,Trắng,L,137,147329,
14959,7480,Đen,L,80,453597,
14960,7480,Trắng,L,113,447155,
14961,7481,Trắng,L,28,106990,
14962,7481,Đen,M,81,100558,
14963,7482,Trắng,L,97,121488,
14964,7482,Trắng,M,101,122756,
14965,7483,Trắng,M,52,182197,
14966,7483,Trắng,L,64,190556,
14967,7484,Trắng,M,46,251322,
14968,7484,Đen,M,74,246151,
14969,7485,Trắng,M,84,314250,
14970,7485,Trắng,M,120,306437,
14971,7486,Đen,L,123,62364,
14972,7486,Đen,M,115,54400,
14973,7487,Trắng,L,125,158976,
14974,7487,Trắng,M,94,159199,
14975,7488,Trắng,L,40,445601,
14976,7488,Trắng,M,84,445118,
14977,7489,Đen,L,133,102295,
14978,7489,Trắng,M,130,100392,
14979,7490,Đen,L,52,129186,
14980,7490,Trắng,L,55,116102,
14981,7491,Trắng,M,139,193376,
14982,7491,Trắng,M,89,191818,
14983,7492,Trắng,L,72,257351,
14984,7492,Trắng,L,142,258920,
14985,7493,Trắng,L,61,308573,
14986,7493,Đen,M,85,306492,
14987,7494,Đen,L,43,56633,
14988,7494,Đen,L,126,59792,
14989,7495,Trắng,L,105,149790,
14990,7495,Đen,L,128,152646,
14991,7496,Đen,M,60,448755,
14992,7496,Đen,L,122,452518,
14993,7497,Trắng,L,34,102018,
14994,7497,Trắng,L,72,108515,
14995,7498,Trắng,L,85,119629,
14996,7498,Trắng,M,63,117263,
14997,7499,Đen,M,87,191523,
14998,7499,Đen,L,97,191015,
14999,7500,Đen,M,101,259150,
15000,7500,Đen,L,131,254883,
15001,7501,Đen,M,98,314225,
15002,7501,Trắng,M,23,305192,
15003,7502,Trắng,M,57,60042,
15004,7502,Đen,L,39,50915,
15005,7503,Trắng,M,56,159539,
15006,7503,Trắng,M,51,151274,
15007,7504,Đen,L,57,457894,
15008,7504,Trắng,L,53,450198,
15009,7505,Trắng,L,123,106026,
15010,7505,Trắng,L,118,99272,
15011,7506,Trắng,L,97,122117,
15012,7506,Trắng,M,30,126558,
15013,7507,Trắng,L,89,185125,
15014,7507,Đen,L,25,194617,
15015,7508,Trắng,M,90,259558,
15016,7508,Đen,M,120,254621,
15017,7509,Trắng,M,80,315320,
15018,7509,Đen,M,76,308831,
15019,7510,Trắng,L,100,54550,
15020,7510,Trắng,L,117,54497,
15021,7511,Đen,L,90,147838,
15022,7511,Trắng,M,55,150280,
15023,7512,Trắng,L,72,454155,
15024,7512,Đen,L,84,459157,
15025,7513,Trắng,L,82,102025,
15026,7513,Trắng,M,117,96423,
15027,7514,Trắng,L,45,128095,
15028,7514,Trắng,M,134,116407,
15029,7515,Đen,M,68,187422,
15030,7515,Đen,M,87,184127,
15031,7516,Trắng,L,122,250248,
15032,7516,Trắng,M,136,246102,
15033,7517,Trắng,M,79,318262,
15034,7517,Trắng,L,96,313493,
15035,7518,Đen,L,40,51912,
15036,7518,Đen,L,62,58880,
15037,7519,Trắng,M,121,159844,
15038,7519,Trắng,L,66,151660,
15039,7520,Trắng,M,124,451322,
15040,7520,Trắng,L,65,449648,
15041,7521,Đen,M,57,99902,
15042,7521,Trắng,L,134,97087,
15043,7522,Trắng,L,131,128731,
15044,7522,Đen,L,109,125447,
15045,7523,Đen,L,146,182953,
15046,7523,Trắng,M,134,182256,
15047,7524,Đen,L,41,247700,
15048,7524,Trắng,M,73,255962,
15049,7525,Trắng,L,63,318011,
15050,7525,Đen,L,106,310424,
15051,7526,Đen,M,102,62153,
15052,7526,Đen,M,142,58007,
15053,7527,Đen,M,49,158864,
15054,7527,Đen,M,107,148689,
15055,7528,Đen,L,43,458859,
15056,7528,Trắng,M,46,454284,
15057,7529,Đen,L,33,98530,
15058,7529,Trắng,M,24,94896,
15059,7530,Đen,L,93,128444,
15060,7530,Đen,L,74,127821,
15061,7531,Trắng,M,65,193897,
15062,7531,Trắng,L,145,184882,
15063,7532,Trắng,L,87,254387,
15064,7532,Đen,M,121,259900,
15065,7533,Trắng,M,32,311930,
15066,7533,Đen,M,65,308992,
15067,7534,Trắng,L,114,62557,
15068,7534,Trắng,M,34,50243,
15069,7535,Đen,L,76,146741,
15070,7535,Trắng,M,88,159692,
15071,7536,Trắng,L,43,446830,
15072,7536,Trắng,M,26,454215,
15073,7537,Đen,L,150,99501,
15074,7537,Trắng,L,133,103505,
15075,7538,Đen,L,46,119659,
15076,7538,Đen,M,113,120723,
15077,7539,Đen,M,126,190718,
15078,7539,Đen,M,133,189948,
15079,7540,Trắng,L,146,250031,
15080,7540,Trắng,M,20,248102,
15081,7541,Đen,L,31,318176,
15082,7541,Trắng,L,25,310654,
15083,7542,Trắng,M,145,57117,
15084,7542,Trắng,L,108,59147,
15085,7543,Trắng,L,126,152657,
15086,7543,Đen,L,91,155207,
15087,7544,Đen,M,100,450857,
15088,7544,Trắng,M,46,453389,
15089,7545,Đen,M,143,107830,
15090,7545,Trắng,M,44,102520,
15091,7546,Đen,M,91,123703,
15092,7546,Trắng,M,51,124698,
15093,7547,Đen,M,87,188726,
15094,7547,Trắng,L,104,193912,
15095,7548,Đen,L,20,249964,
15096,7548,Đen,M,69,249558,
15097,7549,Đen,L,72,318703,
15098,7549,Đen,L,123,309941,
15099,7550,Trắng,M,44,60809,
15100,7550,Đen,L,82,50477,
15101,7551,Trắng,L,68,159290,
15102,7551,Trắng,L,39,154199,
15103,7552,Đen,M,68,449264,
15104,7552,Đen,M,100,458424,
15105,7553,Đen,L,55,99682,
15106,7553,Đen,L,53,102256,
15107,7554,Trắng,M,109,126514,
15108,7554,Trắng,M,120,126339,
15109,7555,Đen,M,98,193679,
15110,7555,Trắng,L,70,184743,
15111,7556,Trắng,M,112,254526,
15112,7556,Đen,L,102,254040,
15113,7557,Trắng,M,93,313197,
15114,7557,Trắng,M,121,305045,
15115,7558,Đen,M,80,64918,
15116,7558,Trắng,L,54,60450,
15117,7559,Đen,L,95,158958,
15118,7559,Trắng,L,142,157721,
15119,7560,Trắng,M,148,453611,
15120,7560,Đen,L,62,456137,
15121,7561,Trắng,M,58,104249,
15122,7561,Trắng,L,149,108073,
15123,7562,Trắng,M,123,121485,
15124,7562,Trắng,M,116,128585,
15125,7563,Trắng,L,27,194961,
15126,7563,Đen,M,55,191898,
15127,7564,Đen,L,48,255784,
15128,7564,Trắng,L,126,253889,
15129,7565,Đen,M,129,306276,
15130,7565,Trắng,L,66,310385,
15131,7566,Đen,L,72,50177,
15132,7566,Đen,M,58,63936,
15133,7567,Đen,M,55,145084,
15134,7567,Đen,M,65,151209,
15135,7568,Đen,M,127,447664,
15136,7568,Trắng,L,43,458358,
15137,7569,Trắng,M,22,99423,
15138,7569,Đen,M,115,99147,
15139,7570,Đen,L,147,129914,
15140,7570,Trắng,L,102,120312,
15141,7571,Đen,M,64,187735,
15142,7571,Đen,M,103,192492,
15143,7572,Trắng,M,132,246888,
15144,7572,Trắng,L,76,252505,
15145,7573,Trắng,M,135,312867,
15146,7573,Đen,M,48,306221,
15147,7574,Đen,L,53,61472,
15148,7574,Đen,L,138,51013,
15149,7575,Đen,M,94,158746,
15150,7575,Trắng,L,120,149307,
15151,7576,Trắng,L,49,458306,
15152,7576,Đen,M,37,456047,
15153,7577,Trắng,M,106,96525,
15154,7577,Trắng,M,52,106154,
15155,7578,Đen,M,83,120530,
15156,7578,Trắng,L,56,116444,
15157,7579,Đen,L,25,190926,
15158,7579,Trắng,L,52,183521,
15159,7580,Trắng,M,52,257482,
15160,7580,Trắng,M,47,255660,
15161,7581,Trắng,M,58,311995,
15162,7581,Trắng,L,54,308298,
15163,7582,Trắng,M,52,61146,
15164,7582,Đen,M,142,64800,
15165,7583,Trắng,L,116,148056,
15166,7583,Đen,M,63,153460,
15167,7584,Đen,L,48,457902,
15168,7584,Trắng,L,45,454994,
15169,7585,Trắng,M,32,101723,
15170,7585,Trắng,L,90,96539,
15171,7586,Trắng,M,65,122793,
15172,7586,Trắng,L,100,120544,
15173,7587,Đen,M,90,191774,
15174,7587,Đen,L,56,183271,
15175,7588,Đen,L,140,247197,
15176,7588,Đen,L,146,252751,
15177,7589,Trắng,L,63,318186,
15178,7589,Đen,L,149,316861,
15179,7590,Đen,L,102,50800,
15180,7590,Đen,M,110,57242,
15181,7591,Đen,M,95,155950,
15182,7591,Đen,L,73,146750,
15183,7592,Trắng,M,88,456472,
15184,7592,Đen,M,32,456472,
15185,7593,Trắng,M,59,106783,
15186,7593,Đen,L,70,97673,
15187,7594,Trắng,M,58,122844,
15188,7594,Đen,L,128,129642,
15189,7595,Đen,M,124,182495,
15190,7595,Đen,L,119,189619,
15191,7596,Đen,M,100,246765,
15192,7596,Trắng,L,111,249070,
15193,7597,Đen,L,34,306235,
15194,7597,Đen,L,120,307574,
15195,7598,Đen,L,84,64656,
15196,7598,Trắng,M,66,50270,
15197,7599,Đen,L,30,145815,
15198,7599,Trắng,L,116,146059,
15199,7600,Trắng,M,29,453839,
15200,7600,Đen,M,110,458216,
15201,7601,Trắng,M,120,99450,
15202,7601,Đen,L,58,107078,
15203,7602,Trắng,M,120,127446,
15204,7602,Trắng,L,62,126313,
15205,7603,Đen,M,120,189776,
15206,7603,Đen,M,21,189985,
15207,7604,Trắng,L,127,248970,
15208,7604,Đen,L,125,251260,
15209,7605,Trắng,L,104,314697,
15210,7605,Trắng,M,50,319285,
15211,7606,Đen,M,26,62549,
15212,7606,Đen,L,99,59942,
15213,7607,Trắng,M,93,157042,
15214,7607,Đen,L,55,158585,
15215,7608,Đen,M,88,446443,
15216,7608,Đen,M,119,453481,
15217,7609,Trắng,M,36,104969,
15218,7609,Trắng,M,140,104361,
15219,7610,Đen,M,82,116088,
15220,7610,Trắng,M,135,124615,
15221,7611,Trắng,L,148,183232,
15222,7611,Đen,M,142,191063,
15223,7612,Đen,L,118,257323,
15224,7612,Đen,L,80,254154,
15225,7613,Trắng,L,74,314616,
15226,7613,Trắng,L,25,310422,
15227,7614,Trắng,M,51,50217,
15228,7614,Trắng,M,70,60736,
15229,7615,Trắng,L,79,150065,
15230,7615,Đen,L,99,157396,
15231,7616,Trắng,M,129,445512,
15232,7616,Đen,L,40,454215,
15233,7617,Đen,L,119,94455,
15234,7617,Đen,M,33,98367,
15235,7618,Trắng,L,131,125178,
15236,7618,Đen,L,81,127491,
15237,7619,Trắng,L,73,184116,
15238,7619,Đen,M,136,190870,
15239,7620,Đen,L,129,245480,
15240,7620,Trắng,L,97,256623,
15241,7621,Đen,L,66,310251,
15242,7621,Đen,M,130,306633,
15243,7622,Trắng,L,75,57284,
15244,7622,Đen,M,30,54948,
15245,7623,Đen,M,34,149755,
15246,7623,Đen,L,32,151066,
15247,7624,Trắng,L,81,448830,
15248,7624,Trắng,M,82,447388,
15249,7625,Trắng,L,134,107377,
15250,7625,Đen,M,135,105341,
15251,7626,Đen,L,97,125851,
15252,7626,Trắng,M,123,128464,
15253,7627,Trắng,M,94,194026,
15254,7627,Trắng,M,37,188933,
15255,7628,Đen,L,141,252091,
15256,7628,Trắng,M,34,258620,
15257,7629,Đen,L,88,311806,
15258,7629,Đen,M,68,307161,
15259,7630,Trắng,L,132,50264,
15260,7630,Đen,L,43,50408,
15261,7631,Trắng,L,68,145250,
15262,7631,Trắng,M,130,145000,
15263,7632,Trắng,L,123,458158,
15264,7632,Trắng,L,92,455344,
15265,7633,Đen,M,117,105218,
15266,7633,Đen,L,114,105393,
15267,7634,Đen,L,77,126780,
15268,7634,Trắng,M,122,122692,
15269,7635,Trắng,M,104,184798,
15270,7635,Trắng,M,72,180218,
15271,7636,Đen,L,66,248739,
15272,7636,Đen,M,89,250394,
15273,7637,Trắng,L,118,318144,
15274,7637,Đen,M,119,315069,
15275,7638,Đen,L,104,60344,
15276,7638,Đen,M,83,57842,
15277,7639,Đen,L,136,157839,
15278,7639,Đen,M,137,151512,
15279,7640,Đen,M,49,454226,
15280,7640,Trắng,M,144,456730,
15281,7641,Trắng,L,115,106113,
15282,7641,Trắng,L,142,97836,
15283,7642,Trắng,M,118,115349,
15284,7642,Đen,M,125,129106,
15285,7643,Trắng,L,132,180893,
15286,7643,Đen,L,125,183004,
15287,7644,Đen,M,100,249783,
15288,7644,Trắng,M,46,248847,
15289,7645,Trắng,L,21,309291,
15290,7645,Đen,L,22,313459,
15291,7646,Đen,M,29,63766,
15292,7646,Đen,L,63,51211,
15293,7647,Trắng,M,60,146510,
15294,7647,Đen,M,142,159139,
15295,7648,Trắng,M,83,452476,
15296,7648,Trắng,L,37,448199,
15297,7649,Đen,L,78,96072,
15298,7649,Đen,L,140,107705,
15299,7650,Đen,L,115,124756,
15300,7650,Trắng,L,28,124345,
15301,7651,Trắng,L,29,190917,
15302,7651,Đen,L,76,189068,
15303,7652,Đen,M,133,247081,
15304,7652,Đen,L,72,245021,
15305,7653,Đen,L,40,308142,
15306,7653,Đen,L,33,309021,
15307,7654,Đen,L,148,64730,
15308,7654,Trắng,M,100,62934,
15309,7655,Đen,L,100,145858,
15310,7655,Trắng,L,40,152691,
15311,7656,Trắng,L,37,452943,
15312,7656,Đen,M,82,456871,
15313,7657,Trắng,L,71,105515,
15314,7657,Trắng,L,77,106940,
15315,7658,Đen,M,92,126897,
15316,7658,Đen,L,101,119116,
15317,7659,Trắng,L,139,187789,
15318,7659,Trắng,L,74,183497,
15319,7660,Trắng,L,125,253573,
15320,7660,Trắng,L,112,257792,
15321,7661,Đen,L,145,312428,
15322,7661,Trắng,L,48,311933,
15323,7662,Đen,L,60,53756,
15324,7662,Trắng,L,131,62177,
15325,7663,Trắng,M,57,158139,
15326,7663,Trắng,L,59,154989,
15327,7664,Đen,L,134,445900,
15328,7664,Đen,L,110,448259,
15329,7665,Đen,L,117,105468,
15330,7665,Đen,M,145,100306,
15331,7666,Trắng,M,133,123565,
15332,7666,Trắng,M,125,124636,
15333,7667,Trắng,M,68,191303,
15334,7667,Đen,L,121,182826,
15335,7668,Đen,M,22,249122,
15336,7668,Đen,L,70,246156,
15337,7669,Trắng,M,69,306544,
15338,7669,Đen,L,76,305378,
15339,7670,Trắng,L,111,59761,
15340,7670,Trắng,L,101,60101,
15341,7671,Đen,M,128,157352,
15342,7671,Đen,M,35,157232,
15343,7672,Trắng,L,63,454466,
15344,7672,Trắng,L,83,459121,
15345,7673,Trắng,L,52,105792,
15346,7673,Đen,L,127,96339,
15347,7674,Trắng,L,24,129490,
15348,7674,Trắng,M,68,122973,
15349,7675,Đen,M,70,181653,
15350,7675,Trắng,M,97,189248,
15351,7676,Trắng,L,21,248567,
15352,7676,Trắng,L,89,256861,
15353,7677,Trắng,L,82,311081,
15354,7677,Đen,L,138,311690,
15355,7678,Trắng,M,110,60612,
15356,7678,Trắng,M,74,59727,
15357,7679,Đen,L,127,152059,
15358,7679,Trắng,M,129,151919,
15359,7680,Đen,M,62,459896,
15360,7680,Đen,L,54,456914,
15361,7681,Trắng,L,131,108087,
15362,7681,Đen,L,45,99603,
15363,7682,Đen,M,55,124229,
15364,7682,Trắng,M,119,122050,
15365,7683,Trắng,L,150,181351,
15366,7683,Đen,L,126,193173,
15367,7684,Đen,M,22,255557,
15368,7684,Trắng,M,125,253658,
15369,7685,Đen,L,108,307362,
15370,7685,Trắng,L,146,308816,
15371,7686,Đen,M,56,58966,
15372,7686,Trắng,M,59,61223,
15373,7687,Trắng,M,105,151591,
15374,7687,Trắng,L,115,147310,
15375,7688,Trắng,M,37,451782,
15376,7688,Trắng,M,77,446353,
15377,7689,Đen,L,121,101758,
15378,7689,Trắng,M,101,96742,
15379,7690,Trắng,L,102,116532,
15380,7690,Trắng,M,69,126280,
15381,7691,Trắng,M,55,193489,
15382,7691,Đen,M,30,190149,
15383,7692,Trắng,M,60,256930,
15384,7692,Trắng,M,33,254347,
15385,7693,Đen,L,69,311977,
15386,7693,Đen,M,22,309726,
15387,7694,Đen,L,34,61041,
15388,7694,Trắng,L,126,53818,
15389,7695,Đen,M,67,159780,
15390,7695,Trắng,M,132,145199,
15391,7696,Trắng,L,41,451669,
15392,7696,Đen,L,91,454088,
15393,7697,Đen,L,111,101221,
15394,7697,Đen,L,29,95508,
15395,7698,Đen,L,127,123857,
15396,7698,Đen,L,77,120752,
15397,7699,Đen,M,48,182071,
15398,7699,Đen,L,120,193613,
15399,7700,Trắng,M,43,250677,
15400,7700,Trắng,M,31,259978,
15401,7701,Trắng,L,107,317005,
15402,7701,Trắng,M,107,307962,
15403,7702,Đen,M,118,57528,
15404,7702,Đen,L,95,51644,
15405,7703,Trắng,L,78,146738,
15406,7703,Trắng,L,148,149163,
15407,7704,Trắng,M,94,452014,
15408,7704,Trắng,M,149,449729,
15409,7705,Đen,L,148,105070,
15410,7705,Trắng,M,77,106759,
15411,7706,Đen,M,95,129075,
15412,7706,Đen,M,106,116274,
15413,7707,Đen,M,130,189149,
15414,7707,Đen,M,135,190033,
15415,7708,Trắng,L,77,256429,
15416,7708,Trắng,L,75,245132,
15417,7709,Trắng,M,107,319162,
15418,7709,Trắng,M,36,307119,
15419,7710,Trắng,M,143,63485,
15420,7710,Trắng,L,90,54938,
15421,7711,Đen,L,104,148593,
15422,7711,Đen,M,63,147581,
15423,7712,Đen,L,25,454788,
15424,7712,Đen,L,88,454598,
15425,7713,Trắng,L,66,107810,
15426,7713,Trắng,L,42,104874,
15427,7714,Trắng,L,78,129863,
15428,7714,Trắng,M,149,128499,
15429,7715,Đen,L,140,181228,
15430,7715,Trắng,L,41,188554,
15431,7716,Trắng,M,103,249783,
15432,7716,Trắng,M,96,257294,
15433,7717,Trắng,L,90,318918,
15434,7717,Trắng,M,22,305859,
15435,7718,Trắng,M,143,64058,
15436,7718,Đen,L,111,56888,
15437,7719,Đen,L,118,147428,
15438,7719,Đen,M,69,147433,
15439,7720,Đen,L,40,459271,
15440,7720,Trắng,L,100,446133,
15441,7721,Trắng,M,22,107690,
15442,7721,Trắng,M,67,99958,
15443,7722,Trắng,L,26,120445,
15444,7722,Trắng,L,97,121583,
15445,7723,Đen,L,109,190549,
15446,7723,Đen,M,90,191848,
15447,7724,Trắng,L,59,255159,
15448,7724,Đen,L,76,256584,
15449,7725,Trắng,M,113,305479,
15450,7725,Đen,M,86,309620,
15451,7726,Đen,L,73,54120,
15452,7726,Đen,L,127,52395,
15453,7727,Đen,L,126,153598,
15454,7727,Đen,L,38,156943,
15455,7728,Trắng,L,132,449990,
15456,7728,Trắng,M,121,457266,
15457,7729,Đen,L,59,103595,
15458,7729,Đen,M,44,100680,
15459,7730,Đen,M,106,127011,
15460,7730,Trắng,L,45,116826,
15461,7731,Trắng,M,140,193732,
15462,7731,Trắng,L,101,181405,
15463,7732,Trắng,L,56,247764,
15464,7732,Đen,L,97,246251,
15465,7733,Đen,L,93,307871,
15466,7733,Trắng,M,78,311111,
15467,7734,Đen,L,109,62648,
15468,7734,Trắng,M,31,64192,
15469,7735,Đen,L,97,145681,
15470,7735,Đen,M,41,158073,
15471,7736,Đen,L,53,455457,
15472,7736,Trắng,M,145,450577,
15473,7737,Trắng,L,126,96282,
15474,7737,Trắng,L,46,96740,
15475,7738,Đen,M,61,128929,
15476,7738,Đen,M,106,127511,
15477,7739,Đen,L,103,188039,
15478,7739,Trắng,M,74,191319,
15479,7740,Trắng,L,23,259881,
15480,7740,Đen,M,34,254378,
15481,7741,Trắng,L,86,319569,
15482,7741,Đen,M,90,319189,
15483,7742,Trắng,L,113,63025,
15484,7742,Đen,L,21,55133,
15485,7743,Đen,M,32,154737,
15486,7743,Đen,L,78,153892,
15487,7744,Đen,L,41,450003,
15488,7744,Trắng,M,56,446896,
15489,7745,Đen,L,116,105848,
15490,7745,Đen,M,51,104556,
15491,7746,Trắng,M,93,123315,
15492,7746,Trắng,L,131,125958,
15493,7747,Trắng,M,122,188979,
15494,7747,Trắng,L,103,185821,
15495,7748,Trắng,M,136,250987,
15496,7748,Đen,M,41,246598,
15497,7749,Đen,M,144,317399,
15498,7749,Đen,M,37,319576,
15499,7750,Đen,L,110,61073,
15500,7750,Trắng,L,66,63345,
15501,7751,Đen,M,145,152453,
15502,7751,Đen,L,131,159767,
15503,7752,Đen,L,111,459454,
15504,7752,Đen,M,146,445696,
15505,7753,Trắng,L,64,97565,
15506,7753,Trắng,M,97,106183,
15507,7754,Đen,L,125,121875,
15508,7754,Trắng,M,138,118295,
15509,7755,Trắng,L,72,189473,
15510,7755,Đen,L,138,186490,
15511,7756,Đen,M,33,245517,
15512,7756,Trắng,M,46,251179,
15513,7757,Trắng,L,32,312126,
15514,7757,Trắng,L,47,314002,
15515,7758,Trắng,M,147,55656,
15516,7758,Đen,M,133,59573,
15517,7759,Trắng,L,74,154095,
15518,7759,Đen,M,89,146379,
15519,7760,Đen,M,96,453882,
15520,7760,Đen,L,105,458493,
15521,7761,Đen,L,31,99753,
15522,7761,Trắng,M,64,102698,
15523,7762,Trắng,L,131,121363,
15524,7762,Đen,L,100,117586,
15525,7763,Đen,M,58,190093,
15526,7763,Trắng,M,24,192706,
15527,7764,Trắng,L,54,252408,
15528,7764,Trắng,L,116,246124,
15529,7765,Đen,L,52,318645,
15530,7765,Đen,L,122,311948,
15531,7766,Trắng,L,116,59121,
15532,7766,Đen,M,29,62802,
15533,7767,Trắng,L,79,155930,
15534,7767,Đen,L,104,156089,
15535,7768,Trắng,L,72,459492,
15536,7768,Đen,M,120,451877,
15537,7769,Trắng,L,113,95276,
15538,7769,Trắng,L,44,94086,
15539,7770,Đen,L,97,116612,
15540,7770,Trắng,L,105,121674,
15541,7771,Trắng,L,102,181330,
15542,7771,Trắng,M,51,188884,
15543,7772,Trắng,M,98,254839,
15544,7772,Trắng,L,116,253279,
15545,7773,Trắng,M,43,318168,
15546,7773,Trắng,L,54,310094,
15547,7774,Trắng,M,69,55780,
15548,7774,Đen,M,132,57194,
15549,7775,Trắng,M,35,145048,
15550,7775,Trắng,M,53,146072,
15551,7776,Trắng,M,83,448530,
15552,7776,Đen,M,150,454361,
15553,7777,Trắng,M,120,97655,
15554,7777,Đen,M,59,96440,
15555,7778,Trắng,M,104,129625,
15556,7778,Đen,M,56,129188,
15557,7779,Đen,M,66,192797,
15558,7779,Trắng,L,35,182233,
15559,7780,Trắng,L,37,245591,
15560,7780,Trắng,M,40,257024,
15561,7781,Đen,M,148,319363,
15562,7781,Đen,L,25,312865,
15563,7782,Trắng,L,81,64066,
15564,7782,Trắng,M,103,55548,
15565,7783,Trắng,M,105,149430,
15566,7783,Đen,M,31,154255,
15567,7784,Đen,L,72,459287,
15568,7784,Trắng,M,108,451960,
15569,7785,Trắng,M,103,97813,
15570,7785,Đen,L,85,98458,
15571,7786,Đen,M,98,115686,
15572,7786,Đen,M,139,115433,
15573,7787,Trắng,L,56,182639,
15574,7787,Trắng,M,99,188602,
15575,7788,Đen,M,47,255881,
15576,7788,Đen,L,117,252878,
15577,7789,Đen,L,146,317922,
15578,7789,Trắng,M,49,305482,
15579,7790,Trắng,L,48,53870,
15580,7790,Trắng,M,38,54238,
15581,7791,Đen,L,113,146280,
15582,7791,Đen,L,127,157694,
15583,7792,Trắng,L,24,450600,
15584,7792,Đen,M,47,445726,
15585,7793,Đen,L,149,98540,
15586,7793,Trắng,M,95,97876,
15587,7794,Đen,L,73,117419,
15588,7794,Đen,L,147,126881,
15589,7795,Trắng,L,31,188674,
15590,7795,Trắng,L,21,193016,
15591,7796,Trắng,M,48,257562,
15592,7796,Trắng,L,78,252461,
15593,7797,Trắng,M,121,319376,
15594,7797,Trắng,M,34,319186,
15595,7798,Đen,L,50,61499,
15596,7798,Trắng,M,75,56982,
15597,7799,Trắng,M,89,147840,
15598,7799,Đen,L,59,159707,
15599,7800,Trắng,M,106,454198,
15600,7800,Trắng,L,98,456268,
15601,7801,Trắng,M,60,105231,
15602,7801,Đen,L,45,96173,
15603,7802,Trắng,L,143,122346,
15604,7802,Trắng,L,40,129106,
15605,7803,Trắng,M,90,186452,
15606,7803,Đen,L,71,186952,
15607,7804,Trắng,L,96,256577,
15608,7804,Trắng,M,81,251532,
15609,7805,Trắng,M,41,305421,
15610,7805,Đen,L,88,308146,
15611,7806,Đen,M,144,53958,
15612,7806,Trắng,L,49,56343,
15613,7807,Trắng,M,123,149391,
15614,7807,Đen,M,79,156458,
15615,7808,Đen,M,146,452594,
15616,7808,Đen,L,54,457128,
15617,7809,Đen,M,76,99214,
15618,7809,Đen,M,87,106669,
15619,7810,Đen,L,66,122906,
15620,7810,Trắng,M,89,117440,
15621,7811,Đen,M,23,186688,
15622,7811,Đen,L,105,193680,
15623,7812,Đen,M,145,249735,
15624,7812,Trắng,M,37,247998,
15625,7813,Đen,L,107,310453,
15626,7813,Trắng,L,61,318279,
15627,7814,Trắng,M,42,55165,
15628,7814,Đen,L,105,61572,
15629,7815,Trắng,M,127,157169,
15630,7815,Đen,M,63,157872,
15631,7816,Đen,M,33,451190,
15632,7816,Đen,M,31,448491,
15633,7817,Trắng,M,62,103199,
15634,7817,Trắng,M,39,102569,
15635,7818,Trắng,M,83,118327,
15636,7818,Đen,M,41,118348,
15637,7819,Đen,M,28,184052,
15638,7819,Trắng,L,133,188865,
15639,7820,Đen,L,83,245184,
15640,7820,Đen,M,37,253397,
15641,7821,Trắng,M,131,311930,
15642,7821,Trắng,M,86,312121,
15643,7822,Trắng,M,79,54762,
15644,7822,Trắng,L,92,59638,
15645,7823,Đen,L,137,149736,
15646,7823,Trắng,M,105,145017,
15647,7824,Trắng,L,29,457732,
15648,7824,Trắng,L,126,452887,
15649,7825,Đen,M,107,104194,
15650,7825,Trắng,M,112,108596,
15651,7826,Đen,L,58,120409,
15652,7826,Trắng,L,86,119137,
15653,7827,Đen,L,136,191153,
15654,7827,Trắng,L,90,182388,
15655,7828,Trắng,M,95,248825,
15656,7828,Trắng,L,66,247406,
15657,7829,Đen,L,150,317970,
15658,7829,Trắng,M,86,315741,
15659,7830,Trắng,M,85,58708,
15660,7830,Đen,M,63,60703,
